review_id,user_id,business_id,stars,useful,funny,cool,text,date,period,merchant_status
5FEPAC9ngdxiTtBqLS1-Nw,tBr5-m1bCEIQXG1p4HN6pg,mtpbu6J2Jg7RkmTSEEXtFQ,4,0,0,0,"Great food, slow service. If you order thru Uber Eats or other delivery service, better to add at least 30 minutes to anticipated times, even when ordering hours ahead.",2021-05-05 00:12:41,earlier,Declining
iiMsuh5IZme-JgSVBD-lmA,MnXsBKQlmmdjGBqTUpUxRg,mx31XU-QJIxObRGH_qvy3w,5,1,1,1,Awesome place. Great breakfast. Got Steak Egg and Cheese with everything and it was so delicious. Friendly owners. Would return and definitely recommend :),2021-06-20 22:09:06,earlier,Stable
Y8hLZ2IHHe-QQmok4k95Qw,6bm4jfKUKlQLPlkcOF9zBg,nBqvryCdn9N_vU4rdCbnHw,1,0,0,0,"Bagels are fine. However, the service is absolutely abysmal. Ordered 4 bagels, two were outright wrong, and they forgot to make another. When I went to get my correct order, it took 15 minutes and the two new bagels were STILL wrong. I tried a third time, and the order was still wrong, and not even close. Instead of a turkey bacon/egg white/cheese it was egg/cream cheese/onions. How??? After the third time, we gave up. Won't be coming back, a simple order took us over an hour. Extremely frustrating.",2021-07-10 16:06:20,earlier,Stable
9xfnhe0wC5auRHWqQNO6Kg,Ot5wxhpiLeeHMZLGGu-P-Q,nBqvryCdn9N_vU4rdCbnHw,1,0,0,0,They re-opened and were closed at 10 am on a Saturday morning. No sign on their door or anything. Their website says 7am to 3pm or until sold out. If you sell out by 10 am on a Saturday morning you don't know how to run a bagel shop.,2021-04-17 14:02:15,earlier,Stable
_UQXTI8TDRJKZ0Q5B1qV-A,29KOC5ap7bsNvHk27T0OXA,nBqvryCdn9N_vU4rdCbnHw,1,0,0,0,"I just had a really awful experience at this location of spread. When I visited this location today, the wait was over 30 minutes to get my food and when I finally received my order it was not right and missing a whole sandwich. Clearly this location is mismanaged and unprepared. It is unfair to the staff to have to deal with the stress of not being prepared.",2021-04-11 17:05:37,earlier,Stable
LsehI8_rbBk0BcxzeWPp7Q,uSckLOGYDtrF2Kfl0VuhVg,nF5QByCz21MY0KLtSoB5KA,5,0,0,0,"My go-to diner! The food is so good, and there's a nice atmosphere. I order from Pennrose from Uber eats frequently as well and the food is always still hot when I get it.",2021-07-15 15:08:02,earlier,Growing
yS53HQ_9lPSilv4UWDE1rw,aseEvu-Lz6NUjMlSSbEGDA,nF5QByCz21MY0KLtSoB5KA,5,2,0,0,"This place is a classic diner! I don't know how we've been Philly residents for such a long time without visiting this staple! Penrose was packed, full tables, and amazing food! The portions were a nice size and the service was great, even with it being particularly full! Coffees and waters were constantly filled, and we were checked up on frequently. This was the first time we came here, but as I always say about places we enjoy, this won't be the last visit! In the mood for brunch, and some great food, head over to Penrose Diner.",2021-07-02 04:37:31,earlier,Growing
VekD6KC-nDWqzbQXkyT3mQ,DxOJvKWfeuGcOWzki6AEhw,nF5QByCz21MY0KLtSoB5KA,4,2,0,0,"One of the best larger diners in the city: quality food, quick service (once you're seated), and homey, south philly family vibes from all the workers. Very packed on Sundays, so expect a wait or at least 15 if you're a party or under 4, and longer if otherwise. 
I got the steak and eggs- steak was meh, diner quality but for the price (20$) not too shabby. Eggs were cooked perfect, and there was a heaping serving of home fries. Will return for brunch again another day!! But, will probably stick to an omelette.",2021-06-28 03:54:34,earlier,Growing
JJY8rb_4phCUtCa0_TvNqA,6--3ylYiUyC7dfVCjHbGCw,nF5QByCz21MY0KLtSoB5KA,5,0,0,0,What a great place!  We showed up for brunch on a Saturday and the parking lot was packed and the line was to the door. However we still were seated within 10 minutes!  There operation was a well oiled machine!  Our waitress was very friendly and accommodating to our picky selections. The food came out quick and it was great!  Would highly recommend.,2021-06-26 22:07:19,earlier,Growing
tIpX3kJ8rcbuWcjpwkA9ig,7Wsd6EZ6GQhyvvrNJSHkkA,nF5QByCz21MY0KLtSoB5KA,4,3,1,3,"I ate there twice on my Philadelphia trip and both times it did not disappoint. Get ready to eat because their portions are HUGE. Their omelettes are to die for! I had the greek on letter feta and egg whites and my friend had the Tuscan and both tasted insane and so large that the omelette barely fit on its plate. They came served with a mountain of crispy home potatoes and bread. Get the French fries, just do it. The French onion soup was slurp worthy and was so flavorful and had tons of melty bubbly cheese. Their Greek salad with added chicken was ginormous and honestly one of the best I've sampled in a long time. I'd go back just for that. And my friend's burger...so good that I'm not gonna lie...I was a bit jealous I didn't order it for myself. You must try their gin drink special made with pineapple. It's refreshing and went down way too easily. Come with an appetite because the portions are super duper big. Penrose Diner is an old school dinner dishing out home cooked goodness that just hits the spot! I had took away one star because we asked for separate checks both times but the waitress forgot and it was a cluster  trying to get the cashier to split the check into 4.",2021-06-19 18:48:05,earlier,Growing
oAfwqxrENdygOwBS2Pgrxg,URrgQD93DohctUfRqjYWAA,nMDteyIwo3zLbqm45xBwFw,5,18,7,16,"This was a really cute chill spot for dessert and bubble tea. I took a few of my out of town friends here on a ""walking tour"" in the city. I really liked how each seating area is a bit sectioned off so you can have some privacy. 

Once we arrived we were immediately seated and we ordered through their website on our phones. That was pretty convenient since we could browse, select our choices and pay separately. More restaurants need to do this!!

They had a lot of optioned to choose from. I ended up selecting the molten lava cake with vanilla ice cream. It was pretty good but if I come back, I'd definitely choose a crepe cake my my friends did!",2021-07-01 23:08:02,earlier,Growing
JpGji_fOCcN3p3e6VIFs4g,Sd4z5Y_uW7Eiydpi_Oh8Ng,nMDteyIwo3zLbqm45xBwFw,5,0,0,0,"I haven't gone to a Price Tea House yet I didn't love! Super cuteee location, the service really good and all very yummy!",2021-06-12 12:32:14,earlier,Growing
Sr16hgSkM__wjIyXl5uS-g,e3NXDxpVlnNQl_V_y7cSVQ,nMDteyIwo3zLbqm45xBwFw,5,0,0,0,Loved it! Good food and great atmosphere  Everything was delicious and the servers are very polite and kind. The strawberry parfait is great!,2021-06-04 17:48:23,earlier,Growing
Xh_XDU-8DocGs9mNpAS_rQ,Af5EqyUZUZMgwU5DxhMy5Q,nMDteyIwo3zLbqm45xBwFw,5,0,0,0,"Beautiful interiors, delicious food and excellent staff. They went above and beyond to make sure we were taken care of and our dietary needs were met. Perfect place to share a memorable experience.",2021-04-26 17:34:59,earlier,Growing
DEDHnlf8OSQo2af2JAS9sw,WzhoLpHMXI59ETuQ2sRVeQ,nMDteyIwo3zLbqm45xBwFw,4,6,3,4,"I hit the jackpot when I stumbled across this tea house.  For the last few years I've been looking for a teahouse that gives you a high tea experience without all the unnecessary pomp and pageantry. You can make it that way à la cart or you can have a simple enjoyable tea experience. Today I went with the latter. Earlier I had lunch elsewhere but really wanted to wind down with tea and dessert in a different atmosphere. So...... I went to Yelp to search for a 'tea house' there were several however the photos of the interior was the deal maker. Thanks YELPERS!

Of course parking is at a premium but I lucked out. Inside it's a beautiful as I expected. Lovely high backed wall booth seating covered in purple velvet/velour with modern day Louis XVI dining chairs. All very comfortable, clean and in good condition. Throughout practically each seating area has its own chandelier lighting. Because of Covid the booth seating was separated by partitions, the top is made of slate chalkboard with messages written and the bottom wood. Very creative.

On to the experience. I was given a polite greeting, temperature check and seated. The experience of the tea and food was very pleasant. I loved the Lemongrass, Ginger, Carrot tea very refreshing no honey or sugar needed. As for dessert I went with the  Trio Combo; Green Tea Financier was surprisingly very good they were warm and moist, the goma creme brûlée is different not weird but not special and the red bean ice cream had slight freeze burn, but during COVID it's a small matter.

The overall experience was good, I was quite pleased. However the staff could be a little more attentive I googled a lot of unfamiliar items. They lingered at the front counter. Last but serious issue, my tea cup was chipped this is unsightly and somewhat dangerous. Nevertheless I will return and soon!",2021-04-25 22:39:35,earlier,Growing
0RVNcVzSsTcs_iYgiLy2Cw,dblMeSI1ohQXU-AjiFFNYg,nOZOlidRcVHYn3bDcsXD_Q,2,0,0,0,"Ordered the Frizwit for delivery. I am admittedly not a huge cheesesteak person, but the thought of ""frizzled ends"" intrigued me. I thought they would be the beef equivalent of al pastor tacos - thin and crispy meat. What was actually delivered was more like hot roast beef. The whole sandwich was wet with what seemed like gravy, and the meat was soft. The beer cheese was  overwhelming. Overall I was pretty disappointed and didn't think it was worth the price or the hype. We did get the hummus and laffa though, which was fantastic. I'd consider a pork with hummus platter next time, but would not do the steak again.",2021-04-02 01:57:14,earlier,Declining
LTUiWXmu06TiL-edSQQZLQ,ETD4yYfJAXbfZuIK-3xLyA,nOZOlidRcVHYn3bDcsXD_Q,5,1,0,1,"I just tried their signature cheesesteak, the Frizwit, which they are currently offering for pickup and delivery. This thing is unlike any other cheesesteak I've had in the city. They advertise it as being a higher quality version of the cheesesteak, and this is 100% accurate! They source their steak from Primal Supply Meats, the hoagie roll is from Merzbacher's bakery, and they make their own beer cheese sauce (since it's a ""wit"" it's got fried onions too). You can definitely taste the quality. And the beer cheese sauce tastes almost like fondue. It's incredible! It's hard to compare this to the other typical cheesesteak joints, but it's definitely a must-try.",2021-02-12 03:28:34,earlier,Declining
pF3cGBV_O-owXU9a6B0uww,5blTaqGp7uLph8qExpRYWw,nOZOlidRcVHYn3bDcsXD_Q,5,0,0,0,"Musi & Frizwit are outstanding and unique in everything they do. Top 3 cheesesteak (and my personal favorite) in the world. Top 3 pork sandwich (and my personal favorite) anywhere in the galaxy. A sourdough biscuit breakfast sandwich that will warm your soul with spicy, savory greens. The team at Musi always brings a fresh take to the foods you already love and elevate the dish to something new, exciting, and absolutely delicious.",2021-02-07 16:46:01,earlier,Declining
iuahUo4k1uid1j1lZE0Agg,lhfbA4aEcRGdKyci60MC7Q,nOZOlidRcVHYn3bDcsXD_Q,5,1,0,0,"This review is specific for Frizwit, which is a popup within Musi. Take out only. They take a spin on the classic Philly staples. I think of their offerings as a gourmet offering of the cheesesteak and roast pork sandwich. Ingredients are local and fresh and you can really taste the difference. It's on the higher side in terms of price, but you are paying for the quality and I think its well worth it.",2021-02-01 00:31:05,earlier,Declining
AzmxWKhttq_0U2vUkm0X7Q,qvQ1VJZddf7SB3NxrobC0Q,nWhAxQw3bAsvXg3Oe91okw,1,0,0,0,"They obviously make their hours. They zipped tied  the doors. We went to get gas and get something to eat. But lucky us these assholes decided whatever hours they want. Wawa's apparently make their own hours. 

They don't enforce any safety measure nor prevent shop lifting.",2021-05-08 06:09:55,earlier,Growing
5LuWu43mVPFB7G_EH-NUXw,diSsXVzdLMYRMY9C_9z0Rw,nWhAxQw3bAsvXg3Oe91okw,1,0,1,0,"Early this morning, experienced some really uncomfortable and racist comments from the girl at the checkout. Was a bystander during altercation between the employee and another customer. The staff member continued to repeat the comment ""Black people don't know how to act"" ""I'd rather serve white people."" This employee, we didn't catch her name but she made Wawa look bad last night.",2021-05-05 11:36:01,earlier,Growing
